"HelpfulYes","ProductID","Rating","ReviewID","ReviewText","ReviewTime","ReviewerName","Sentiment","SentimentScore_Mixed","SentimentScore_Negative","SentimentScore_Neutral","SentimentScore_Positive","Summary","TotalVote","UnixReviewTime"
"0","E007WTAJTS","5","A3PB1FI3R9V7PY","Used this card in my Galaxy S3 and have had no problems.  Tons-o-room for what ever you want and more.","04-08-2013","idjut","POSITIVE","5.6462493375875056e-05","0.0002133576781488955","0.0006368882022798061","0.9990932941436768","loads of room","0","1365379200"
"0","C007WTAJTP","5","AN44DL2BPQXEG","I bought this for my Dell Venue Pro 8 64 GB so that it would boost the Memory to 128 GB.  It is super easy to usegreat shipping and I got it very quickly.","28-12-2013","Cameron Guernsey","POSITIVE","0.0007120879017747939","8.526356396032497e-05","0.0006092794938012958","0.9985933899879456","Great Price! Great Product!","0","1388188800"
"0","C007WTAJTP","5","A2N07667BLEYCG","Works great as advertised.  No problem with formatting or anything.  Appears to be class 10 as advertised.  Thanks a bunch!","28-03-2014","Zachary A. Hart","POSITIVE","3.6032404750585556e-05","3.6990033549955115e-05","0.00031353943631984293","0.9996134638786316","Works as advertised","2","1395964800"
"0","F007WTAJTQ","5","A3NGABXDIB0POU","Works perfect in my Galaxy Tab 4","07-06-2014","Tactical Keychains","POSITIVE","1.073851490218658e-05","5.1647664804477245e-05","0.00040539586916565895","0.9995323419570923","Tactical Keychains Approves!","0","1404604800"
"0","D007WTAJTR","4","A1OTC0E0KG0TYH","No problem here. I use it in my Samsung Note 10.1. It is a little slow writing to it but such are micro SD cards.","04-01-2014","Xpolicy","MIXED","0.8951533436775208","0.001282071229070425","0.0030174797866493464","0.10054712742567062","No Problem","0","1396310400"
"0","F007WTAJTQ","5","A1MPTOCYQWUWT1","There is not much more you can ask for than that. I will be buying more for my airport boredom fighting collection.","15-02-2014","Lainna","POSITIVE","0.0341094471514225","0.05891115590929985","0.008858343586325645","0.8981210589408875","Came nicely packaged and just worked","0","1392422400"
"0","F007WTAJTQ","5","A2NYSDO4SQMGE8","Works well in our tablets and phones","07-10-2014","PantherSpawn","POSITIVE","1.1105212252005003e-05","4.8041016270872205e-05","0.0009690855513326824","0.9989718198776245","Five Stars","0","1404950400"
"0","E007WTAJTS","5","A2MD1579QXSDDO","The only thing better doesnt exist yetjust be sure to get the U1 marked model as others are slower bins.","28-05-2013","Gabriel M. Metallo","MIXED","0.7363971471786499","0.18614578247070312","0.041959624737501144","0.035497404634952545","64 GB The size of a nail","0","1369699200"
"0","B007WTAJTO","5","A26YHXZD5UFPVQ","I have it in my phone and it never skips a beat. File transfers are speedy and have not had any corruption issues or memory fade issues as I would expect from the Sandisk brand. Great card to own. Why entrust your precious files to a slightly cheaper piece of crap? If you lose everything can you forgive yourself for not spending the extra couple bucks on a trusted product that goes through good QA?","19-10-2013","2K1Toaster","POSITIVE","0.2789258062839508","0.07441878318786621","0.0020107312593609095","0.6446446180343628","Works well","0","1382140800"
"0","C007WTAJTP","5","A1W35U95LIJ5LY","This card is both small and large at the same time. Its micro size but high capacity are perfect and works well with my GoPrc Hero 3. Recording in 1080p is not an issue either. THe class 10 rating allows the GoPro to do its thing and the card is able to keep up with the high MB transfer rate.","03-10-2013","R32_GTR_N1 -Raines","POSITIVE","0.0074590821750462055","0.00023748911917209625","0.011078634299337864","0.9812248349189758","PERFECT!","0","1362873600"
"0","E007WTAJTS","4","AR2C4BIQQOY6I","Even though its a class 10 cardwriting data to it still takes a while. Howeverthe card performs well in my phone. If you can get a good deal on thisyou wont be disappointed.","04-03-2013","KA","POSITIVE","0.2737315893173218","0.0013011973351240158","0.0038407184183597565","0.7211264967918396","Seems like a good card","0","1364947200"
"0","E007WTAJTS","5","A1SJCQKVGSHTZ4","On timeso much memory!!!!!!  I used my 32GB on a week vacation and didnt even fill it up.  Ill use this one nextbut my 32GB is the same brandclass and speed.","06-12-2014","...","POSITIVE","0.008815265260636806","0.017829785123467445","0.007144690025597811","0.9662101864814758","arrived fast!","0","1402531200"
"0","E007WTAJTS","5","AME4BC0Z69SYV","Lots of roomenough speed and everything that I need portable is going along for the ride. No loss of data for me.","30-11-2013","Jack Lynch Jack Lynch","POSITIVE","7.784767512930557e-05","0.0002207094948971644","0.0016043250216171145","0.9980971217155457","No loss of data for me","0","1385769600"
"0","E007WTAJTS","4","A6TBXL1JJXNMT","A standard when it comes to high capacity mobile memory.  Gratedif you have an older android phoneor older tabletyou probably wont see much difference.  But if you have a modern device like a galaxy s4or note 3or equivalent mobile deviceyoull definitely notice the difference in data transfer and access in your device.  For modern phonesa UHS-1 memory card is a must.  The only reason I didnt give this product five stars is because its not a sandisk extremeor a sandisk extreme pro.  But then againyou must have EXTREMELY specific needs to want to get 85MB/s transfer speeds on a mobile device.  For moviesmusic and appsthis one is more that adequate.","01-07-2014","ian","MIXED","0.5869613885879517","0.0063010030426084995","0.011716946959495544","0.39502060413360596","Exceptional Memory","0","1389052800"
"0","D007WTAJTR","5","A3V7JQUU5J1GRS","Using this with my mini MP3 player and plinking songs onto it worked flawlessly.  Now my 4gb player is a 20gb player.","19-12-2013","Failtelorn","POSITIVE","0.006950477138161659","0.006785291247069836","0.0006568581447936594","0.985607385635376","Exactly as advertised","0","1387411200"
"0","C007WTAJTP","5","A6BJWBPA4P2S4","Perfect card.  I have it in my Samsung Galaxy S4 and its fast.  no delay in pictures/video writingand I think I may get a second just to keep on hand.","06-06-2013","CaffeinatedCajun","POSITIVE","2.7125444830744527e-05","4.222636925987899e-05","0.0001232092035934329","0.9998075366020203","Quick read/write speeds","0","1370476800"
"1","B007WTAJTO","5","A2CYJO155QP33S","Works in a HTC Rezound.  Was running short of space on a 64GB Sandisk so I ordered this when it came outfast and no issues.","24-03-2014","4evryoung","POSITIVE","0.027917074039578438","0.0036099711433053017","0.01415665727108717","0.954316258430481","Loads of room","1","1395619200"
"0","B007WTAJTO","5","A2315F2F0V99I0","Used in my gopro. it holds a massive amount of video. No problems with it. It does what it is supposed to.","01-05-2014","babygorilla","POSITIVE","0.0001250235945917666","0.00012192074791528285","0.0008557719993405044","0.9988971948623657","Its a memory card","0","1388880000"
"0","B007WTAJTO","4","A2FII3I2MBMUIA","it works as expected. I should have sprung for the higher capacity.  I think its made a bit cheesier than the earlier versions; the paint looks not as clean as before","23-12-2012","1K3","MIXED","0.9564818739891052","0.03164108842611313","0.0005080594564788043","0.011369030922651291","nothing to really say....","0","1356220800"
"0","D007WTAJTR","5","A85ZIIDB427XP","Not much else to say - an SD card is an SD card - performance met expectations - have had good luck with Sandisk","03-08-2014","Y-Not John","MIXED","0.7255225777626038","0.04501489922404289","0.019702360033988953","0.20976020395755768","Good Price","0","1394236800"
"1","D007WTAJTR","5","AURSNOUY8QG32","So I got this during the amazon litening deal during black friday for 17$! It is the best and fastest card money can buy. It came in very easy to open packaging. I put it into my Galaxy S3 and was good to go. Highly recommend.","14-12-2012","Yevgeniy P.","POSITIVE","5.055347628513118e-06","3.7084202631376684e-05","0.00022228463785722852","0.9997355341911316","Best Micro SD","1","1355443200"
"1","D007WTAJTR","1","A3DJS9HZ1FPANU","This was the fastest microSD card I have testedunfortunately it died after about four months of use in my Android phone. At first my phone would randomly say the card had been removedthen eventually neither the phone nor any reader I had could access it.The test results from my older but still functional 32gb class 4 sandisk:Sequential Read :  23.022 MB/sSequential Write :  4.460 MB/sRandom Read 512KB :  22.387 MB/sRandom Write 512KB :  3.144 MB/sRandom Read 4KB (QD=1) :  3.414 MB/s [  833.5 IOPS]Random Write 4KB (QD=1) :  1.231 MB/s [  300.5 IOPS]Random Read 4KB (QD=32) :  3.309 MB/s [  807.8 IOPS]Random Write 4KB (QD=32) :  0.993 MB/s [  242.4 IOPS]Compared to this product32gb class 10 sandisk:Sequential Read :  41.492 MB/sSequential Write :  15.653 MB/sRandom Read 512KB :  43.380 MB/sRandom Write 512KB :  17.685 MB/sRandom Read 4KB (QD=1) :  4.696 MB/s [  1146.5 IOPS]Random Write 4KB (QD=1) :  1.595 MB/s [  389.4 IOPS]Random Read 4KB (QD=32) :  4.859 MB/s [  1186.2 IOPS]Random Write 4KB (QD=32) :  1.334 MB/s [  325.6 IOPS]","22-03-2013","Zach S.","MIXED","0.9072085022926331","0.07185056805610657","0.005199911072850227","0.01574094220995903","Fast but short-lived","1","1363910400"
"0","C007WTAJTP","5","A2ZMOCCPJWCIV5","This is being used in a Mobius Action Camera 1080P HD Mini Sports Cam/dash cam daily so the opportunity for failure or problems would be readily apparent.  It has really delivered as promised.  Speed and reliability are great.  The adapter works perfectly as well.  I have several other SanDisk products including SD cardsthumb drives and an SSD and all have been terrific.So far I can highly recommend the SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card. I will post again if any issues arise.","30-12-2013","R. Adams RSA","POSITIVE","0.00019594664627220482","6.551708065671846e-05","0.0012260964140295982","0.9985124468803406","Flawless So Far","0","1388361600"
"0","F007WTAJTQ","5","A3Q6B94A2DMWRW","Quick shipmentproduct as described.  Comes with adapter which will come in handy.  SanDisk is a great productit usually delivers quality item.","12-07-2013","OB","POSITIVE","4.4385971705196425e-05","1.4137406651570927e-05","0.0005166913033463061","0.9994248151779175","QUICK SHIPMENT","0","1386374400"
"0","E007WTAJTS","5","A34CI61G7G5TPZ","I needed some new SD cards for my new tablets. After researching I bought the SanDisk ultra 32 GB MicroSDHC Class 10. It is way better than the almost same price SanDisk Ultra without Class10!! The Ultra Class10 is lightning fast. you can see the difference when you copy large filesyou will note that read and write procedures are much fasterwhether you use it in camerasmart phone or tablet. The price is also ok. Only drawback I noted was that the recognized capacity is not 32GB but 29 71GB in my Asus Memo Pad. Other than that I am extremly pleased with this Micro SD.","18-12-2013","Hans","MIXED","0.7699673771858215","0.012456507422029972","0.005430442281067371","0.21214577555656433","Lightning fast micro SD card","0","1387324800"
"0","F007WTAJTQ","5","A27MR2K55DJUFK","plenty of memory for my goprodurableand small enough to lose haha... make sure your phone/device can handle it","03-03-2014","Nate","POSITIVE","0.0038693395908921957","0.00173224660102278","0.038679637014865875","0.9557188153266907","Yes","0","1393804800"
"0","E007WTAJTS","1","A3QB2B903UM7W2","after doing some tests between a generic memory card and this sandisk i am very disappointed. i bought the 32 gig class (10) card.i swore i picked original packaging but it was shipped with out original packaging... i will be returning this card for the following reasons:these tests were done using the sd card ports on my pc.my generic class (6) 32 gig card has upload speed of 22MB (write) and a transfer speed of 8.5.my sandisk i just boughtit has an upload speed peaking at 32MB (write) and a transfer speed of 6.5 to maybe 8.5 if im lucky.the write speed is okbut why is the transfer speed so much more low. why isnt it at least 10MB if not 12MB if sandisk is typically so modest in their classifications?and whats the deal with the no classification marking on this sd card... i dont see class (10) anywhere on this card....amazon you will be getting this back!","14-11-2012","-----","NEGATIVE","0.1896039992570877","0.8022977113723755","0.0019116215407848358","0.006186706013977528","very disappointed","1","1352851200"
"0","B007WTAJTO","5","A10938QNO7IYIB","Works great with my Samsung Galaxy Note 3. Now I have 96GB total memory! Awesome! The price was quite good too","11-05-2013","Ulises Bocchio Ulises Bocchio","POSITIVE","3.2362724596168846e-05","3.1384657631861046e-05","0.00016448413953185081","0.999771773815155","Awesome!","0","1383609600"
"0","B007WTAJTO","5","A3BGCHFP0ZSZJR","Its a Micro SD cardits 128 GB (which is amazing)and thats just about all I can say...  I do wish it was fasterbecause Ive put 20-40GB virtual machine files on it and it took quite a while for them to copy.  I guess Im used to SSD speeds.  But anywayit adds a much-needed additional storage to my tablet.","06-05-2014","tamathumper","POSITIVE","0.46153607964515686","0.003084722440689802","0.0013968897983431816","0.5339823365211487","What can I say?","0","1401926400"
"0","E007WTAJTS","5","ALG4MGOY96EW1","I got this for my new GoPro Hero3 Black edition and it has worked without a hitch.  Even in the highest setting I get over 2 hours of recording timeand the price per Gb was extremely reasonable.","15-02-2013","H. A.","POSITIVE","0.0004565456765703857","0.0006898895371705294","0.00022192044707480818","0.9986316561698914","Works well in GoPro","0","1360886400"
"0","D007WTAJTR","4","A1HJCD42IQQTZA","Whats not to like? It is what it is. I always buy this brand of cards and drives. They have never failed me.","11-05-2013","Mad Don maddon","POSITIVE","0.0002015598729485646","0.0005914673092775047","0.0052424147725105286","0.9939644932746887","Trusted name in storage","0","1383609600"
"0","D007WTAJTR","5","A1FQFDCXTGY1PU","This is the reason why I love non-apple products. You can increase memory with microsds and its so much cheaper. These class 10 Sandisks are amazing. Ive bought several from 64gb to 16gb and every single one has lasted. Ive had the 64gb for months now and I have no issues. The 16gb Ive had for a year and its great. I would highly recommend this product.","03-03-2013","VuKu the GreaT","POSITIVE","1.2087028153473511e-05","0.0001162914268206805","7.211408228613436e-05","0.9997995495796204","Great price to increase your memory 10fold.","0","1362268800"
"0","F007WTAJTQ","5","A2CQYRZX4D88VF","No issues at all. I ended up utttingthis in my Samsung Galaxy S3 instead of my Tab2 like I had originally planned. I will be ordering another one soon.","29-04-2013","Natasha S.","POSITIVE","4.030669151688926e-05","0.00019113713642582297","0.000428591767558828","0.9993399977684021","good price and fast shipping","0","1367193600"
"0","F007WTAJTQ","5","AE16WAPPF7GUA","Works great in my Samsung Galaxy S4.I also use a SanDisk card in my DroidXafter some bad experiences with another manufacturers 32GB micro-SD card that occasionally flaked out.Beware imitation cards that may look almost identical.","14-04-2014","N2","MIXED","0.7448060512542725","0.021242856979370117","0.010911925695836544","0.2230391949415207","SanDisk is the standard!","0","1397433600"
"0","B007WTAJTO","5","A3P44R23V3GEC1","Works great in GoPro Hero 3+. Super fast and gives plenty of storage capacity to video every outdoor activity I need.","03-10-2014","backpacker15","POSITIVE","1.229582449013833e-05","2.1184865545365028e-05","0.00039101956645026803","0.9995754361152649","For GoPro","0","1394409600"
"0","D007WTAJTR","4","AI43VKPN5NF7D","I have several devices that use micro cardsso I buy these in anticipation of needs in the future. So I am not going to test this to see if it works when I get this. Most items I buy at a good price. Now if I am loading up cameras and recording gear for a trip or maybe a day at Le Mans. I will check them before I travelas I check batteries and spares and chargers.So far I have not had a problem with SanDiskI am gearing up for a tripmy destination is a bit in question at this point.","24-10-2013","Edd Anderson ezduzed","POSITIVE","0.1158246397972107","0.01932949386537075","0.09745164960622787","0.7673943042755127","SanDisk is a name I trust","0","1382572800"
"0","F007WTAJTQ","5","AQMVGSF0LQDHB","I wait for flash media sales to purchase SD card (various sizes).  I got the 64GB size for my GoPro 3+ and it works great.  I see no issues with the speed.  The price/GB was great on these.  Best of all this has been completely reliable for me.  No complaints whatsoever.","14-03-2014","S. Albert","POSITIVE","0.00010800026939250529","7.251230999827385e-05","0.0007104703108780086","0.9991089701652527","FastReliableDecently Priced","0","1394755200"
"0","F007WTAJTQ","5","A3KA9JAZERWWGO","Added this to my Dell Venue 11 Pro for extra storage space.  I popped the card holder out of my tabletinserted the memory card and the tablet recognized it right away.  Read/write time is as fast as the SSD drive in my tablet.  No complaints here!!","18-02-2014","Mack-SS-Seattle","POSITIVE","2.7502635930432007e-05","8.454652561340481e-05","0.003024874720722437","0.9968631267547607","Works great","0","1392681600"
"0","E007WTAJTS","5","A3FK2YRIOBT9QW","Adds a really nice support of memory for any device. I enjoy not worrying about running out of space now.","23-07-2013","JABthat20","POSITIVE","3.671066588140093e-05","4.0323582652490586e-05","0.0004072666051797569","0.9995157718658447","Great","0","1374537600"
"0","C007WTAJTP","5","A3S81Y50UL7UZV","Transfer speeds are consistent with advertising. The card worksand has worked for months now. Great product. Now I need a 64gb..... At least I know which company to go withSanDisk.","12-12-2012","yon may","POSITIVE","0.11994021385908127","0.0025675140786916018","0.0015990936663001776","0.8758931159973145","good memory cardgood price.","0","1355270400"
"0","C007WTAJTP","5","A3RUY3TH5FNNDK","How cool it is to be able to put ALL of my music on my phone! The little card works just fine and the price is reasonalble","09-06-2012","Radical Technoid We know were rightwe hav...","POSITIVE","0.00018235498282592744","0.00013153690088074654","0.00013711434439755976","0.9995489716529846","excellent as expected","0","1346889600"
"0","D007WTAJTR","5","ARYHQ16DV5B9Q","I am familiar with Sandisk and the quality of product is obvious to me because it installed in my Lumia 820 and it works great.","17-04-2013","Wayne B. Hodges WBH","POSITIVE","0.0005055508227087557","0.0002899050305131823","0.0009217355400323868","0.998282790184021","MicroSD right","0","1366156800"
"0","C007WTAJTP","4","AZ7N0TLPDP156","Well works just like any other SD card I don;t see ultra fast speeds or any thing. I shoved this guy into a Galaxy S4 and it works fine!","17-01-2014","Radiskull Radiskull","POSITIVE","0.004100716672837734","0.0035008983686566353","0.0011687721125781536","0.9912295341491699","Works fine","0","1389916800"
"0","B007WTAJTO","5","A2QB5EM08KTI1G","Ive used many SanDisk memory cards over the years.  This one ranks way up there just like all the others.  I am using it in a Samsung Tablet and it does all I want it to do.  I cannot comment on speedsince that isnt an issue to me.  For storage this is quite the gem.  And I bought it &#34;pretty cheap&#34;.","31-01-2014","Umpire.20","POSITIVE","0.000959285069257021","0.0002790246799122542","0.00025742370053194463","0.9985042810440063","Another Quality Product from SanDisk","0","1391126400"
"0","D007WTAJTR","5","AIVU1J51MJ9O2","It amazing how much data they can fit on these tiny cards these days.  When I saw this 32gb class 10 card for $20I snatched it up for my 10&#34; Android tablet to hold my library of kids DVD movies I converted to tablet video for my kids to watch while on the road.  It works great and the kids love it.","17-10-2013","Vaughn The answer man!","POSITIVE","0.00017217418644577265","7.93702929513529e-05","0.00028922376804985106","0.9994592070579529","Works great!","0","1381968000"
"0","B007WTAJTO","5","A1N93W09O5GBFS","Works great! Perfect price Im using mine for my digital cameraand my DJI Phantom FC40.The chip holds tons of data and is exactly what I needed!Highly recommend for anyone needing both micro and standard SD. Its great to have the ability to plug and play to get the data!Buy itBuy it! BUY IT!For the money I should have got the 64GB card.I will be buying more.","23-03-2014","Baddley","POSITIVE","4.943394014844671e-05","0.00015452549268957227","5.645850978908129e-05","0.9997394680976868","Just as described!","0","1395532800"
"0","E007WTAJTS","4","A20VXT9M05PJ5Z","Its a good Micro cardself explanatoryI havent had any issues with it. Works for just about putting anything on it.","24-01-2014","Katelyn","POSITIVE","0.0023764956276863813","0.0002812662860378623","0.0012362099951133132","0.996105968952179","SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter","0","1390521600"
"0","E007WTAJTS","5","A3DTXZ93V0XDD4","Great price on this product.  Half of what Samsung was charging for the same memory card. Works just fine in my Notewith no pproblems what so ever.","04-07-2013","JackMc","POSITIVE","0.0007099289796315134","0.00020469227456487715","0.00012477613927330822","0.9989606142044067","Great pricegreat product.","0","1365292800"
"0","D007WTAJTR","4","A16MAT54GTKJYS","A fine product.  Ive been using mine for over a year nowand its never punked out on me.  I just bought another oneto use as a spare.  Delivered on timereliablepriced fairly.","03-07-2014","Walter Satterthwait","POSITIVE","0.0004898753832094371","0.0001726514456095174","0.00022361642913892865","0.9991137385368347","SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter...","0","1394150400"
"0","B007WTAJTO","5","A2G9ZHVA6IOGBY","got this because i had a 2 GB one that filled up. i kept getting the insufficient disk space on my phone. my kids take my phone and do selfies. mostly my daughter. I had to get a bigger card. the 2GB one was a carry over from an old phone.needless to say this was sweet. plenty of space. and i dont have to delete pictures anymore. well for now at least.my daughter loves selfies.","03-02-2014","Aaron Alvarez","POSITIVE","0.018058257177472115","0.0005583065212704241","0.002354346215724945","0.9790290594100952","great price. fast","0","1393718400"
"0","B007WTAJTO","5","A5RCLB4N34XCN","its so much faster than normal sds. I recommend this micro SD. it flies!the card reader was oktested it and worked but never really used it because its too big","14-12-2012","Takah","POSITIVE","0.017094135284423828","0.0030209547840058804","0.00022692777565680444","0.9796579480171204","fast&#34;","0","1355443200"
"0","E007WTAJTS","5","A2TRHL8IGJB6O","I normally buy the SanDisk Extreme for my GoPro but decided to try the Ultra to save some money.  So far it seems to work good.  I have not tried to shoot at 4K yet although it seems like it would work.","05-02-2014","Jack badbrad97","POSITIVE","0.0016389157390221953","0.001112626981921494","0.022067734971642494","0.9751807451248169","Bought as backup for GoPro Hero 3+ Black","0","1398988800"
"0","D007WTAJTR","5","ATQGK76WK9JJ6","I used it with my Gopro and it recorded amazing 1080p videos and long time lapses. No issues with freezing or corrupting HD videos.","06-09-2014","Faisal","POSITIVE","0.00011712431296473369","0.00020035782654304057","0.0018726331181824207","0.9978099465370178","Great memory","0","1402272000"
"0","D007WTAJTR","4","A2XDQVO4FLVE2X","It is exactly what it is advertised to be. Shipped fastand I love the converter that comes with it so I can plug it into my computer.","01-11-2014","ecc book pirate","POSITIVE","4.348486618255265e-05","2.624553417263087e-05","0.00019261479610577226","0.9997376799583435","Good product","0","1389398400"
"0","F007WTAJTQ","5","A2RGWM5OACPAFT","This 64 gig unit lets me record hours of video in my GoPro Hero3. No need to carry extra memory cards with this unit for my website [...]","28-03-2013","Tad Cuper","POSITIVE","0.0010340196313336492","0.017332226037979126","0.19924147427082062","0.7823922634124756","Leaves plenty of recording room in my Hero3","0","1364428800"
"0","C007WTAJTP","5","AEYRG1UYCL2DP","Works just fine.  Came with an adapter for a standard size card slot.  Installed in a Samsung Mini Tab 2.","11-12-2013","BaltimoreDC","POSITIVE","0.004893661942332983","0.0004626492445822805","0.02175769954919815","0.9728859663009644","Works Fine","0","1384214400"
"0","D007WTAJTR","5","A38XFBDC2Q1FRV","Besides blowing my mind that 32GB of data can fit on a chip this small (and alsomagnets...how do they work??)there is nothing particularly special about this product. It works as intendedand its cheap. SanDisk and Kingston are my go-tos for all things data-storage.","24-04-2014","eblak3","MIXED","0.7884970307350159","0.03172403946518898","0.0012940169544890523","0.17848485708236694","It holds data","0","1398297600"
"0","F007WTAJTQ","5","AFE3KCCYJX76K","I use this because my office use all window OS and Im the only one with a MAC OSso file transfers between computers are easy with this little thing","03-07-2014","N7","POSITIVE","0.004591337405145168","0.0014209951041266322","0.05387498065829277","0.9401126503944397","GREAT","0","1394150400"
"0","B007WTAJTO","5","ACDZ7TXNS156I","Installed one of these in my Galaxy S4nice addition. All my HD movies and audio files stream from this cardPerfect!","24-06-2013","ukswrath","POSITIVE","7.511496733059175e-06","3.644990283646621e-05","0.0001387958909617737","0.9998171925544739","Fast & Reliable!","0","1372032000"
"0","B007WTAJTO","4","A2L8FUCG0CYD4H","this item works great but maybe a better price would be betterI use it on my phones works great","21-07-2013","vato","MIXED","0.9741408228874207","0.0006365239387378097","0.00018068395729642361","0.025041958317160606","good deal","0","1374364800"
"0","F007WTAJTQ","5","A1DX95DF8G8BSU","No problem so far. Its fast and reliable. Working without glitch for 9 months. Uses 5gb out of 64 gb memory for internal useso 59 gb is available. But thats good enough for heavy storage. Reasonably priced recommended for samsung galaxy s3.","28-02-2013","Taher","POSITIVE","0.00017520607798360288","5.296432209433988e-05","0.00045352085726335645","0.9993182420730591","Working Great for 9 months in S3","0","1362009600"
"0","B007WTAJTO","5","AQNR7IWYII4WW","I really dont know that the complaints other posted were all aboutbut I have bought 3 of these sandisk micro sd card already.  for my phonemy wife and my daughters phone. store lots of moviespictures. videos....etc. all works just fineno issues at all.","22-09-2013","USMC-Vet The Few The Proud","POSITIVE","0.0024550550151616335","0.0002906574518419802","0.004817925859242678","0.9924363493919373","What can you complain about??? it works; been using it for months nowno problem at all.","0","1379808000"
"0","F007WTAJTQ","5","A6PDJTWVS8UHH","I got an amazing price and this is an amazing product. 64 gigs is a lot of memory. I dont think Im ever going to fill it up but its nice to have it. It has given me no problem so far.","13-01-2014","Landon McNeill landoman1","POSITIVE","0.0018968950025737286","6.90071756253019e-05","0.0001264349411940202","0.9979076385498047","awesome!","0","1389571200"
"0","F007WTAJTQ","5","A2D9MTWHD2BFUG","Much cheaper than in the store and is just as described in the listing. I like it and would order again. Perfect fit","11-09-2013","Ladychaos1","POSITIVE","4.260838977643289e-05","5.736161256209016e-05","6.78209398756735e-05","0.9998321533203125","Great price","0","1383955200"
"1","E007WTAJTS","5","AO5LW62J418SU","Got two of these - one for our Samsung Galaxy Note 10.1 tablet and one for my Samsung Galaxy Note II cell phone.  Both devices had no problem recognizing the new 64gb cards.  Couldnt be any easier to use.  Nice to have a large amount of storage on both devices.  The easy to open packaging was a real treat.  I did not use the adapters as I just connect my phone and tablet to my laptop via USB to transfer musicphotos and music.","07-06-2013","KA7EII","POSITIVE","0.004298320505768061","0.0003469419025350362","0.0004019648185931146","0.9949527978897095","SanDisk Ultra 64 GB microSDXC Class 10 UHS-1 Memory Card 30MB/s with Adapter SDSDQUA-064G-U46A","1","1373068800"
"0","B007WTAJTO","5","A1KP58NXOH69XT","Correctly priced. I bought it to use with my surface pro. Works great out of the box and transfer speeds are excellent.","04-09-2013","Umang","POSITIVE","1.6772184608271345e-05","2.639432750584092e-05","0.00027646185480989516","0.9996803998947144","Great!","0","1365465600"
"0","E007WTAJTS","5","A2OBSXOTTH3XPD","awesome! Worked well with the Surface 2 tablet.I later return the Surface 2 tablet since it didnt seem like that I needed it but I made sure to take out the memory card :)Never had any issues with it though when I had it.","04-08-2014","G68","POSITIVE","0.0007759121363051236","0.0001475353928981349","0.0003925739147234708","0.9986839890480042","No issues - Good micro","0","1396915200"
"0","E007WTAJTS","5","A1U0P86EWJYCMS","My phone makes very high definition photos which makes a big size file. I do not transfer the files to the computer because I have plenty of space. Also it works faster than ever.","04-12-2014","Hakmin","POSITIVE","0.008173474110662937","0.00486405985429883","0.004239222500473261","0.9827232360839844","I strongly suggest to use it.","0","1397260800"
"0","D007WTAJTR","5","AP8TRLDSLWVUT","Works just fine in my video camera in the car.  And I saved over 15 bucks over Best Buy (which always tries to rip you off).","23-01-2014","Zachary Burns Computer Guru","POSITIVE","0.00021335571364033967","0.0003612868604250252","0.0025579037610441446","0.9968674778938293","Works Great","0","1390435200"
"0","F007WTAJTQ","4","A21EURX5TNA5FA","Installation on my Surface was simple and added a lot more storage to my tablet. I liked the SD adapter so that I can use it like a mini USB drive from my larger PC.","17-04-2013","odaddio","POSITIVE","0.00039426301373168826","0.0002558950218372047","0.002502430696040392","0.9968474507331848","Great choice for my Microsoft Surface RT","0","1366156800"
"0","E007WTAJTS","5","A3O031YJYL0J9G","I use this memory card in my Galaxy S3and though I had some issues getting it formatted correctly (this is the phones fault) it works like a dream and have had ZERO issues.","01-12-2013","?","MIXED","0.8067838549613953","0.006735176779329777","0.0019390289671719074","0.18454189598560333","Great memory card.","0","1357948800"
"0","B007WTAJTO","5","A375ZM4U047O79","Bought it with Retail Packagingarrived legitin a orange envelopeenglish version not asian like the picture shows. arrived quicklybought a 32 and 16 both retail packaging for my htc one sv and Lg Optimusboth cards in working orderprobably best price youll get for a nice sd card","13-07-2013","2&amp;1/2Men","MIXED","0.8967003226280212","0.013153059408068657","0.0007160993991419673","0.0894305631518364","best deal around","0","1373673600"
"0","D007WTAJTR","5","A2COG0JN3ACP8","Overall great price per gigs  real money saver . Expands my tablets memory 10 fold as well as keeping it from crashing","29-01-2014","V. Cortes","POSITIVE","0.0013440281618386507","0.0007627691375091672","0.0008534131920896471","0.9970397353172302","Great product good price","0","1390953600"
"0","F007WTAJTQ","5","A1ZUPNL1XGZPHS","it has been awesomeand just enough in size. I have been putting movies in the range of 900mb to 3.5 gb. No issues. Also plays lossless music with no issues as well.","27-12-2012","Pablo","POSITIVE","5.3079944336786866e-05","5.117950786370784e-05","0.00038723484613001347","0.9995085000991821","Have been using steady with my Galaxy S3Verizon. No problems.","0","1356566400"
