"ReviewID","Sentiment","KeyPhrases"
"A1V6CQACZ9IOLC","POSITIVE","their clip plus"
"A1V6CQACZ9IOLC","POSITIVE","mp3 player"
"A1V6CQACZ9IOLC","POSITIVE","a fan"
"A1V6CQACZ9IOLC","POSITIVE","the sandisk products"
"A1TRZPSFDBLLVL","NEGATIVE","some sort"
"A1TRZPSFDBLLVL","NEGATIVE","usb converter"
"A1TRZPSFDBLLVL","NEGATIVE","files"
"A1TRZPSFDBLLVL","NEGATIVE","my pc"
"A1TRZPSFDBLLVL","NEGATIVE","a samsung galaxy"
"A1TRZPSFDBLLVL","NEGATIVE","2"
"A1TRZPSFDBLLVL","NEGATIVE","file transfer speed"
"A66DVSZBDHH8T","POSITIVE","this one"
"A66DVSZBDHH8T","POSITIVE","my tablet"
"A66DVSZBDHH8T","POSITIVE","this item"
"A301Z8IOK3T238","POSITIVE","files"
"A301Z8IOK3T238","POSITIVE","my computer"
"A301Z8IOK3T238","POSITIVE","files"
"A301Z8IOK3T238","POSITIVE","other computers"
"A301Z8IOK3T238","POSITIVE","this task"
"A301Z8IOK3T238","POSITIVE","the price"
"A1050XS5BK823I","POSITIVE","my s4"
"A1050XS5BK823I","POSITIVE","my new s5"
"A1050XS5BK823I","POSITIVE","transfer speed"
"A1050XS5BK823I","POSITIVE","almost a year"
"A1050XS5BK823I","POSITIVE","a sandisk product"
"A352C9XXLTSJR4","POSITIVE","my other microsd cards"
"A352C9XXLTSJR4","POSITIVE","class 4"
"A352C9XXLTSJR4","POSITIVE","a galaxy s3"
"A352C9XXLTSJR4","POSITIVE","/photos"
"A3NKYCPMP07994","POSITIVE","my dashcam"
"A3NKYCPMP07994","POSITIVE","720p continuous"
"A3NKYCPMP07994","POSITIVE","12 hours"
"A3NKYCPMP07994","POSITIVE","my zoom h1"
"A1GRKJ0VT3HUNB","POSITIVE","this sd card"
"A1GRKJ0VT3HUNB","POSITIVE","my phone"
"A1GRKJ0VT3HUNB","POSITIVE","the right size"
"A1GRKJ0VT3HUNB","POSITIVE","especially the right price"
"A1GRKJ0VT3HUNB","POSITIVE","amazon"
"A1GRKJ0VT3HUNB","POSITIVE","price"
"A1GRKJ0VT3HUNB","POSITIVE","this card"
"A1GRKJ0VT3HUNB","POSITIVE","almost $10"
"A1GRKJ0VT3HUNB","POSITIVE","everyone else"
"A3T5N2QVI8T92D","POSITIVE","an old 1gb card"
"A3T5N2QVI8T92D","POSITIVE","my phone"
"A3T5N2QVI8T92D","POSITIVE","a nokia lumia 822"
"A8FI3MT1LNQS","POSITIVE","this sd card"
"A8FI3MT1LNQS","POSITIVE","extra storage area"
"A8FI3MT1LNQS","POSITIVE","my galaxy"
"A8FI3MT1LNQS","POSITIVE","2"
"A8FI3MT1LNQS","POSITIVE","galaxy note 2"
"A8FI3MT1LNQS","POSITIVE","applications"
"A8FI3MT1LNQS","POSITIVE","external cards"
"A8FI3MT1LNQS","POSITIVE","media"
"A8FI3MT1LNQS","POSITIVE","documents"
"A8FI3MT1LNQS","POSITIVE","etc"
"A8FI3MT1LNQS","POSITIVE","the external card"
"A8FI3MT1LNQS","POSITIVE","a full size sd card conversion piece"
"A8FI3MT1LNQS","POSITIVE","the micro sd card"
"A8FI3MT1LNQS","POSITIVE","the full size sd card piece"
"A8FI3MT1LNQS","POSITIVE","voila"
"A8FI3MT1LNQS","POSITIVE","current pricing"
"A8FI3MT1LNQS","POSITIVE","amazon.com"
"A8FI3MT1LNQS","POSITIVE","this card"
"A8FI3MT1LNQS","POSITIVE","this review"
"A2OJGEX2L2TAJ1","POSITIVE","the price"
"A2OJGEX2L2TAJ1","POSITIVE","no problems"
"A2OJGEX2L2TAJ1","POSITIVE","the card"
"A2OJGEX2L2TAJ1","POSITIVE","my gopro"
"A2CWL2DC8BW6G4","POSITIVE","my camera"
"A1C1U3RRUZ138Z","NEGATIVE","my android phone"
"A1C1U3RRUZ138Z","NEGATIVE","media"
"A1C1U3RRUZ138Z","NEGATIVE","the device"
"A1C1U3RRUZ138Z","NEGATIVE","the phone"
"A1C1U3RRUZ138Z","NEGATIVE","a search"
"A1C1U3RRUZ138Z","NEGATIVE","several others"
"A1C1U3RRUZ138Z","NEGATIVE","a duds"
"A1C1U3RRUZ138Z","NEGATIVE","this same batch"
"A1C1U3RRUZ138Z","NEGATIVE","amazon"
"A1C1U3RRUZ138Z","NEGATIVE","a useless 32gb card"
"A1C1U3RRUZ138Z","NEGATIVE","music"
"A1C1U3RRUZ138Z","NEGATIVE","my phone"
"A1C1U3RRUZ138Z","NEGATIVE","anywhere else"
"A1C1U3RRUZ138Z","NEGATIVE","a 4gb card"
"A1C1U3RRUZ138Z","NEGATIVE","the same device"
"A1C1U3RRUZ138Z","NEGATIVE","media"
"A1C1U3RRUZ138Z","NEGATIVE","the phone"
"A1C1U3RRUZ138Z","NEGATIVE","32 gb"
"A1C1U3RRUZ138Z","NEGATIVE","the sandisk message boards"
"A1C1U3RRUZ138Z","NEGATIVE","a dud"
"A32NUTURCII05D","MIXED","transfer speeds"
"A32NUTURCII05D","MIXED","the price tag"
"A32NUTURCII05D","MIXED","my samsung galaxy s3"
"A32NUTURCII05D","MIXED","phone"
"AE9W6U4NXLD0B","MIXED","a new one"
"AE9W6U4NXLD0B","MIXED","my phone"
"AE9W6U4NXLD0B","MIXED","internal capacity"
"AE9W6U4NXLD0B","MIXED","2 gigs"
"A2CH2HX82W1KYM","POSITIVE","this card"
"A2CH2HX82W1KYM","POSITIVE","my smartphone"
"A2CH2HX82W1KYM","POSITIVE","the 16gb version"
"A2CH2HX82W1KYM","POSITIVE","all the music and video"
"A2CH2HX82W1KYM","POSITIVE","my samsung smartphone"
"A2CH2HX82W1KYM","POSITIVE","about 6 months"
"A2CH2HX82W1KYM","POSITIVE","no reason"
"A1YBU2RJJGLS5O","POSITIVE","this device"
"A1YBU2RJJGLS5O","POSITIVE","galaxy s4"
"A1YBU2RJJGLS5O","POSITIVE","no problems"
"A1YBU2RJJGLS5O","POSITIVE","a 64gb storage device"
"A1YBU2RJJGLS5O","POSITIVE","the size"
"A1YBU2RJJGLS5O","POSITIVE","my thumbnail"
"A1YBU2RJJGLS5O","POSITIVE","programs"
"A1YBU2RJJGLS5O","POSITIVE","$50.one day something"
"A1YBU2RJJGLS5O","POSITIVE","64 tb"
"A1YBU2RJJGLS5O","POSITIVE","crazy"
"A29VPWQZC2A62R","NEGATIVE","a really good deal"
"A29VPWQZC2A62R","NEGATIVE","this humongous capacity card"
"A29VPWQZC2A62R","NEGATIVE","black friday"
"A29VPWQZC2A62R","NEGATIVE","thanks amazon"
"A29VPWQZC2A62R","NEGATIVE","the price"
"A29VPWQZC2A62R","NEGATIVE","a galaxy s3"
"A29VPWQZC2A62R","NEGATIVE","fat 32"
"A29VPWQZC2A62R","NEGATIVE","the phone"
"A29VPWQZC2A62R","NEGATIVE","an exfat"
"A29VPWQZC2A62R","NEGATIVE","problems"
"A29VPWQZC2A62R","NEGATIVE","the galaxy lineup"
"A29VPWQZC2A62R","NEGATIVE","phones"
"A29VPWQZC2A62R","NEGATIVE","the fat 32 formatting"
"A1749QO20EC9IZ","POSITIVE","more storage"
"A1749QO20EC9IZ","POSITIVE","the newly bought asus tablet"
"A1749QO20EC9IZ","POSITIVE","build quality"
"A1749QO20EC9IZ","POSITIVE","two adaptors"
"A1749QO20EC9IZ","POSITIVE","other computers"
"A1749QO20EC9IZ","POSITIVE","files"
"A2P1GTW1PO6X0V","POSITIVE","my data"
"A2P1GTW1PO6X0V","POSITIVE","my computer~"
"A2P1GTW1PO6X0V","POSITIVE","a great way"
"A2P1GTW1PO6X0V","POSITIVE","data~"
"A72K096ZOUAJL","POSITIVE","sandisk"
"A72K096ZOUAJL","POSITIVE","the best sd cards"
"A72K096ZOUAJL","POSITIVE","mine"
"A72K096ZOUAJL","POSITIVE","the washing machine"
"A72K096ZOUAJL","POSITIVE","mistake"
"A3PEJQ737X837L","POSITIVE","perfect"
"A3PEJQ737X837L","POSITIVE","no complaints"
"A3PEJQ737X837L","POSITIVE","as a video card"
"A3PEJQ737X837L","POSITIVE","almost 5 hours"
"A3PEJQ737X837L","POSITIVE","video"
"A3PEJQ737X837L","POSITIVE","this little piece"
"A3PEJQ737X837L","POSITIVE","ha"
"A3PEJQ737X837L","POSITIVE","the vhs tape"
"A3PEJQ737X837L","POSITIVE","we getting crazy"
"A1TNJ5721Q0928","POSITIVE","works"
"A3G19SJMZO3NZW","MIXED","this card"
"A3G19SJMZO3NZW","MIXED","a daily lighting deal"
"A3G19SJMZO3NZW","MIXED","my new samsung galaxy note ii."
"A3G19SJMZO3NZW","MIXED","issues"
"A3G19SJMZO3NZW","MIXED","its adapter"
"A3G19SJMZO3NZW","MIXED","my computer"
"A3G19SJMZO3NZW","MIXED","card reader"
"A3G19SJMZO3NZW","MIXED","about 3gb"
"A3G19SJMZO3NZW","MIXED","data"
"A3G19SJMZO3NZW","MIXED","the best consistent transfer rate"
"A3G19SJMZO3NZW","MIXED","average"
"A3G19SJMZO3NZW","MIXED","roughly 13mbps"
"A3G19SJMZO3NZW","MIXED","less than %50"
"A3G19SJMZO3NZW","MIXED","the advertised transfer rate.to"
"A3G19SJMZO3NZW","MIXED","the same external card reader"
"A3G19SJMZO3NZW","MIXED","my sony hx100 digital camera"
"A3G19SJMZO3NZW","MIXED","an sd card"
"A3G19SJMZO3NZW","MIXED","16gb class 10"
"A3G19SJMZO3NZW","MIXED","double the transfer rate"
"A3G19SJMZO3NZW","MIXED","this card.here"
"A3G19SJMZO3NZW","MIXED","the setup"
"A3G19SJMZO3NZW","MIXED","1"
"A3G19SJMZO3NZW","MIXED","sd adapter"
"A3G19SJMZO3NZW","MIXED","this card.2"
"A3G19SJMZO3NZW","MIXED","external 12-in-1 usb 2.0 card reader"
"A3G19SJMZO3NZW","MIXED","a usb 2.0 port"
"A3G19SJMZO3NZW","MIXED","my pc3- files transferred"
"A3G19SJMZO3NZW","MIXED","varying sizes.4"
"A3G19SJMZO3NZW","MIXED","2tb seagate x2 sata3 hdd"
"A3G19SJMZO3NZW","MIXED","sata2 port"
"A3G19SJMZO3NZW","MIXED","5"
"A3G19SJMZO3NZW","MIXED","windows 8 enterprise x64"
"A3G19SJMZO3NZW","MIXED","yah baby"
"A3G19SJMZO3NZW","MIXED","the only excuse"
"A3G19SJMZO3NZW","MIXED","this card"
"A3G19SJMZO3NZW","MIXED","its bad performance"
"A3G19SJMZO3NZW","MIXED","the files"
"A3G19SJMZO3NZW","MIXED","small sizes"
"A3G19SJMZO3NZW","MIXED","50mb"
"A3G19SJMZO3NZW","MIXED","the very low transfer rate.i"
"A3G19SJMZO3NZW","MIXED","this card"
"A3G19SJMZO3NZW","MIXED","my super phone"
"A3G19SJMZO3NZW","MIXED","the money"
"A3G19SJMZO3NZW","MIXED","this card.i"
"A2F0CXGZEL23H4","POSITIVE","this micro sd"
"A2F0CXGZEL23H4","POSITIVE","my sony xperia z"
"A2F0CXGZEL23H4","POSITIVE","a lot"
"A2F0CXGZEL23H4","POSITIVE","space"
"A2F0CXGZEL23H4","POSITIVE","all my data"
"A3VOHA1ZOPWK0Z","NEGATIVE","my galaxy s4"
"A3VOHA1ZOPWK0Z","NEGATIVE","this card"
"A3VOHA1ZOPWK0Z","NEGATIVE","few times"
"A3VOHA1ZOPWK0Z","NEGATIVE","all my photos"
"A3VOHA1ZOPWK0Z","NEGATIVE","music"
"A3VOHA1ZOPWK0Z","NEGATIVE","the worst part"
"A3VOHA1ZOPWK0Z","NEGATIVE","the card"
"A3VOHA1ZOPWK0Z","NEGATIVE","one point"
"A3VOHA1ZOPWK0Z","NEGATIVE","sandisk"
"A3VOHA1ZOPWK0Z","NEGATIVE","a replacement"
"A3VOHA1ZOPWK0Z","NEGATIVE","a hassle"
"AW6FSC7PQ91CS","POSITIVE","this one"
"AW6FSC7PQ91CS","POSITIVE","the new price"
"AW6FSC7PQ91CS","POSITIVE","original sandisk products"
"A3AOB0VF6H0IF4","POSITIVE","item"
"A3AOB0VF6H0IF4","POSITIVE","time"
"A3AOB0VF6H0IF4","POSITIVE","works"
"A3AOB0VF6H0IF4","POSITIVE","a galaxy"
"A3AOB0VF6H0IF4","POSITIVE","10.1"
"A3AOB0VF6H0IF4","POSITIVE","this product"
"A3AOB0VF6H0IF4","POSITIVE","many times"
"A3AOB0VF6H0IF4","POSITIVE","not a bad price"
"A3AOB0VF6H0IF4","POSITIVE","the time"
"A3AOB0VF6H0IF4","POSITIVE","the same card"
"A3AOB0VF6H0IF4","POSITIVE","lesser price"
"A3AOB0VF6H0IF4","POSITIVE","other sellers"
"A3AOB0VF6H0IF4","POSITIVE","amazon"
"A3AOB0VF6H0IF4","POSITIVE","their customer service issues"
"A3AOB0VF6H0IF4","POSITIVE","2 bucks"
"A3AOB0VF6H0IF4","POSITIVE","amazon"
"A3AOB0VF6H0IF4","POSITIVE","unfamiliar sellers"
"A1NYUTV6F7O8V3","POSITIVE","my galaxy 3s phone"
"A1NYUTV6F7O8V3","POSITIVE","more room"
"A2AC68C4B88P6U","NEGATIVE","my slr"
"A2AC68C4B88P6U","NEGATIVE","cards"
"A2AC68C4B88P6U","NEGATIVE","time"
"A2AC68C4B88P6U","NEGATIVE","the next click"
"A2AC68C4B88P6U","NEGATIVE","the problem"
"A2AC68C4B88P6U","NEGATIVE","its faster"
"A2AC68C4B88P6U","NEGATIVE","a way"
"A2AC68C4B88P6U","NEGATIVE","better product"
"A2AC68C4B88P6U","NEGATIVE","that happening"
"A2NZ4SKQ501HBS","POSITIVE","no issues"
"A2NZ4SKQ501HBS","POSITIVE","my device"
"A2NZ4SKQ501HBS","POSITIVE","more words"
"AIY63PF337QF4","POSITIVE","just the right size"
"AIY63PF337QF4","POSITIVE","my knitting and crafting"
"AIY63PF337QF4","POSITIVE","patterns"
"AIY63PF337QF4","POSITIVE","yarn and fabric"
"AIY63PF337QF4","POSITIVE","all the info"
"AIY63PF337QF4","POSITIVE","my nook"
"A2B250AEJN2EBE","POSITIVE","the benefits"
"A2B250AEJN2EBE","POSITIVE","an android phone"
"A2B250AEJN2EBE","POSITIVE","external storage"
"A2B250AEJN2EBE","POSITIVE","my phone"
"A2B250AEJN2EBE","POSITIVE","my apps"
"A2B250AEJN2EBE","POSITIVE","some flac"
"A2B250AEJN2EBE","POSITIVE","movies"
"A2B250AEJN2EBE","POSITIVE","more.i"
"A2B250AEJN2EBE","POSITIVE","a selection"
"A2B250AEJN2EBE","POSITIVE","movies"
"A2B250AEJN2EBE","POSITIVE","a flight"
"A2B250AEJN2EBE","POSITIVE","the atlantic"
"A2B250AEJN2EBE","POSITIVE","all these hd movies"
"A2B250AEJN2EBE","POSITIVE","the purchase.do"
"A2B250AEJN2EBE","POSITIVE","a favor"
"A2B250AEJN2EBE","POSITIVE","some extra storage"
"A2B250AEJN2EBE","POSITIVE","your phone/whatever"
"A2MC0N85KTN7ED","POSITIVE","a faulty card"
"A2MC0N85KTN7ED","POSITIVE","my phone"
"A2MC0N85KTN7ED","POSITIVE","any performance or corruption issues"
"A2ZK1TTLG9BKBD","POSITIVE","quite a decent price"
"A2ZK1TTLG9BKBD","POSITIVE","timely manner"
"A195PVKRNF9AUW","POSITIVE","great memory card"
"A195PVKRNF9AUW","POSITIVE","the fact"
"A195PVKRNF9AUW","POSITIVE","frustration"
"A195PVKRNF9AUW","POSITIVE","free packaging"
"A195PVKRNF9AUW","POSITIVE","an sd adapter"
"A195PVKRNF9AUW","POSITIVE","a bunch amazon"
"A195PVKRNF9AUW","POSITIVE","sandisk"
"A2KVW8BZEQRI56","POSITIVE","this micro sd card"
"A2KVW8BZEQRI56","POSITIVE","music"
"A2KVW8BZEQRI56","POSITIVE","my htc one m8"
"A2KVW8BZEQRI56","POSITIVE","approx 840 albums"
"A2KVW8BZEQRI56","POSITIVE","192kbps vbr"
"A2KVW8BZEQRI56","POSITIVE","aac format"
"A2KVW8BZEQRI56","POSITIVE","dbpoweramp"
"A2KVW8BZEQRI56","POSITIVE","5 stars"
"A1F96SBHYYZ11U","POSITIVE","a problem"
"A1F96SBHYYZ11U","POSITIVE","sandisk product"
"A1F96SBHYYZ11U","POSITIVE","smooth operation"
"A1F96SBHYYZ11U","POSITIVE","high price"
"A1F96SBHYYZ11U","POSITIVE","a day"
"A3K4F5DRZEXB5N","POSITIVE","works"
"A3K4F5DRZEXB5N","POSITIVE","a samsung galaxy"
"A3K4F5DRZEXB5N","POSITIVE","2"
"A3K4F5DRZEXB5N","POSITIVE","no need"
"A3K4F5DRZEXB5N","POSITIVE","format"
"A3K4F5DRZEXB5N","POSITIVE","59.47gb usable.arrived"
"A1YDWLO2FPOUEC","MIXED","the space"
"A1YDWLO2FPOUEC","MIXED","the speed"
"A1YDWLO2FPOUEC","MIXED","class 4"
"A1YDWLO2FPOUEC","MIXED","class 10"
"A1YDWLO2FPOUEC","MIXED","files"
"A1YDWLO2FPOUEC","MIXED","the card"
"A1YDWLO2FPOUEC","MIXED","caches"
"A1YDWLO2FPOUEC","MIXED","files"
"A1YDWLO2FPOUEC","MIXED","this thing grinds"
"A1YDWLO2FPOUEC","MIXED","2 minutes"
"A1YDWLO2FPOUEC","MIXED","boot"
"A1YDWLO2FPOUEC","MIXED","my phone"
"A1YDWLO2FPOUEC","MIXED","my old class 4 32gb micro sd card"
"A1YDWLO2FPOUEC","MIXED","its 7 seconds"
"AWWW84R8Q4JG9","POSITIVE","this micro sd card"
"AWWW84R8Q4JG9","POSITIVE","adapter"
"AWWW84R8Q4JG9","POSITIVE","my ultrabook"
"AWWW84R8Q4JG9","POSITIVE","a msata storage"
"AWWW84R8Q4JG9","POSITIVE","only 128gb.the 64 gb sd card"
"AWWW84R8Q4JG9","POSITIVE","a whole lot"
"AWWW84R8Q4JG9","POSITIVE","storage"
"AWWW84R8Q4JG9","POSITIVE","the prices"
"AWWW84R8Q4JG9","POSITIVE","recent times"
"AWWW84R8Q4JG9","POSITIVE","newer technologies"
"AWWW84R8Q4JG9","POSITIVE","this 64gb original sandisk micro sd card"
"AWWW84R8Q4JG9","POSITIVE","large storage space"
"AWWW84R8Q4JG9","POSITIVE","good prices"
"AWWW84R8Q4JG9","POSITIVE","the samsung galaxy s2 & s3"
"AWWW84R8Q4JG9","POSITIVE","the ultrabooks"
"A1RTQROTWR5NCB","POSITIVE","this sd card"
"A1RTQROTWR5NCB","POSITIVE","music video downloads"
"A1RTQROTWR5NCB","POSITIVE","personal videos"
"A1RTQROTWR5NCB","POSITIVE","files"
"A1RTQROTWR5NCB","POSITIVE","docs"
"A1RTQROTWR5NCB","POSITIVE","multimedia images"
"A1RTQROTWR5NCB","POSITIVE","a fast transfer rate"
"A1RTQROTWR5NCB","POSITIVE","class 10 speed"
"A1RTQROTWR5NCB","POSITIVE","games"
"A1RTQROTWR5NCB","POSITIVE","large files"
"A1RTQROTWR5NCB","POSITIVE","enough space"
"A1RTQROTWR5NCB","POSITIVE","apps"
"A1RTQROTWR5NCB","POSITIVE","#34"
"A1RTQROTWR5NCB","POSITIVE","video cameras and camcorders"
"A1RTQROTWR5NCB","POSITIVE","the supplied adapter"
"A1RTQROTWR5NCB","POSITIVE","smartphones and tablets"
"A1RTQROTWR5NCB","POSITIVE","sd card slots"
"A1RTQROTWR5NCB","POSITIVE","this 32gb sd card"
"AVHN134ADVP4R","POSITIVE","solid sdhc card"
"AVHN134ADVP4R","POSITIVE","recording video and pics"
"AVHN134ADVP4R","POSITIVE","great capacity"
"AVHN134ADVP4R","POSITIVE","no issues"
"A324Q16NTIRFR9","POSITIVE","the &#34;ultra&#34"
"A324Q16NTIRFR9","POSITIVE","your camera phone"
"A324Q16NTIRFR9","POSITIVE","pictures"
"A324Q16NTIRFR9","POSITIVE","a great price"
"AP3QKHMMEU50I","POSITIVE","my galaxy s4"
"AP3QKHMMEU50I","POSITIVE","the memory capacity"
"AP3QKHMMEU50I","POSITIVE","a bit"
"AP3QKHMMEU50I","POSITIVE","transfer rate"
"AP3QKHMMEU50I","POSITIVE","no problems"
"A3CW0ZLUO5X2B1","POSITIVE","affordable digital"
"A3CW0ZLUO5X2B1","POSITIVE","32 gb"
"A3CW0ZLUO5X2B1","POSITIVE","a device one quarter"
"A3CW0ZLUO5X2B1","POSITIVE","the sie"
"A3CW0ZLUO5X2B1","POSITIVE","postage stamp"
"A3CW0ZLUO5X2B1","POSITIVE","science fiction"
"A3CW0ZLUO5X2B1","POSITIVE","less than a generation ago.i"
"A3CW0ZLUO5X2B1","POSITIVE","portable music"
"A3CW0ZLUO5X2B1","POSITIVE","a phone"
"A3CW0ZLUO5X2B1","POSITIVE","ipod"
"A3CW0ZLUO5X2B1","POSITIVE","works"
"A3CW0ZLUO5X2B1","POSITIVE","all sd card readers.select"
"A3CW0ZLUO5X2B1","POSITIVE","confidence"
"A3QF87EWX0K9MR","MIXED","my gopro 3+ black"
"A3QF87EWX0K9MR","MIXED","a little usb 3.0 reader"
"A3QF87EWX0K9MR","MIXED","some other brands"
"A35N0PR2D2QFK7","POSITIVE","32 gb micro sd chip"
"A35N0PR2D2QFK7","POSITIVE","the size and memory amount"
"A35N0PR2D2QFK7","POSITIVE","this memory card"
"A35N0PR2D2QFK7","POSITIVE","errors"
"A35N0PR2D2QFK7","POSITIVE","5 stars"
"A35N0PR2D2QFK7","POSITIVE","the cheapest"
"A35N0PR2D2QFK7","POSITIVE","the time"
"A3IE2ASHXTLBMA","POSITIVE","a number"
"A3IE2ASHXTLBMA","POSITIVE","sandisk brand products"
"A3IE2ASHXTLBMA","POSITIVE","the 10+ years"
"A3IE2ASHXTLBMA","POSITIVE","these days"
"A3IE2ASHXTLBMA","POSITIVE","electronics.this card"
"A3IE2ASHXTLBMA","POSITIVE","the data storage devices"
"A3IE2ASHXTLBMA","POSITIVE","one video recorder"
"A3IE2ASHXTLBMA","POSITIVE","one scanner"
"A3IE2ASHXTLBMA","POSITIVE","quality"
"AN2VFTXYW1SZU","NEUTRAL","the name"
"AN2VFTXYW1SZU","NEUTRAL","itself speaks"
"AN2VFTXYW1SZU","NEUTRAL","go sandisk go"
"A8AGQ4ZKG0TZC","POSITIVE","our recent gopro purchase"
"A8AGQ4ZKG0TZC","POSITIVE","many videos/shots"
"A8AGQ4ZKG0TZC","POSITIVE","no problem"
"A8AGQ4ZKG0TZC","POSITIVE","chip"
"A8AGQ4ZKG0TZC","POSITIVE","sandisk"
"A8AGQ4ZKG0TZC","POSITIVE","our go"
"A8AGQ4ZKG0TZC","POSITIVE","product"
"A8AGQ4ZKG0TZC","POSITIVE","memory cards"
"A3EA7KGYC8LB0","MIXED","the card"
"A3EA7KGYC8LB0","MIXED","write speed"
"A3EA7KGYC8LB0","MIXED","a single problem"
"A1G6LD5VL0LE23","POSITIVE","my samsung galaxy"
"A1G6LD5VL0LE23","POSITIVE","3"
"A1G6LD5VL0LE23","POSITIVE","the pics and videos"
"A1G6LD5VL0LE23","POSITIVE","no complaints"
"A1G6LD5VL0LE23","POSITIVE","the price"
"A1G6LD5VL0LE23","POSITIVE","these things"
"A1G6LD5VL0LE23","POSITIVE","a lot"
"A1G6LD5VL0LE23","POSITIVE","a price tracker"
"A1G6LD5VL0LE23","POSITIVE","camel camel camel"
"A1G6LD5VL0LE23","POSITIVE","attention"
"A1G6LD5VL0LE23","POSITIVE","the price"
"A1G6LD5VL0LE23","POSITIVE","a couple"
"A1G6LD5VL0LE23","POSITIVE","days"
"A1G6LD5VL0LE23","POSITIVE","purchase"
"A1G6LD5VL0LE23","POSITIVE","the price"
"A1G6LD5VL0LE23","POSITIVE","fifteen dollars"
"A1G6LD5VL0LE23","POSITIVE","amazon"
"A1G6LD5VL0LE23","POSITIVE","awesome customer service"
"A1G6LD5VL0LE23","POSITIVE","the difference"
"A1G6LD5VL0LE23","POSITIVE","any trouble"
"A3FAU9ZSH79DA3","POSITIVE","reliable sd card"
"A3FAU9ZSH79DA3","POSITIVE","this brand"
"A3FAU9ZSH79DA3","POSITIVE","my camera"
"A103RP6UEEAUOF","POSITIVE","my gopro hero 3"
"A103RP6UEEAUOF","POSITIVE","sandisk"
"A103RP6UEEAUOF","POSITIVE","excellent products"
"A103RP6UEEAUOF","POSITIVE","money"
"A2QHKAZAPFKHQ","POSITIVE","about the same"
"A2QHKAZAPFKHQ","POSITIVE","costco"
"A2QHKAZAPFKHQ","POSITIVE","the sales tax"
"A2QHKAZAPFKHQ","POSITIVE","same card"
"A2QHKAZAPFKHQ","POSITIVE","lower price"
"A22NETHJ4KTWJP","POSITIVE","my computer"
"A22NETHJ4KTWJP","POSITIVE","the difference"
"A22NETHJ4KTWJP","POSITIVE","the extra space"
"A22NETHJ4KTWJP","POSITIVE","a great product"
"A22NETHJ4KTWJP","POSITIVE","a great price"
"ATSVUBE2115N1","POSITIVE","sandisk"
"ATSVUBE2115N1","POSITIVE","sandisk products"
"ATSVUBE2115N1","POSITIVE","every penny"
"ATSVUBE2115N1","POSITIVE","product and quality"
"ATSVUBE2115N1","POSITIVE","this product"
"A2SWYWOZ7VARPC","POSITIVE","my gopro hero"
"A2SWYWOZ7VARPC","POSITIVE","3"
"A2SWYWOZ7VARPC","POSITIVE","works"
"A2SWYWOZ7VARPC","POSITIVE","customer service"
"A3PB1FI3R9V7PY","POSITIVE","this card"
"A3PB1FI3R9V7PY","POSITIVE","my galaxy s3"
"A3PB1FI3R9V7PY","POSITIVE","no problems"
"A3PB1FI3R9V7PY","POSITIVE","tons-o-room"
"A3PB1FI3R9V7PY","POSITIVE","and more"
"AN44DL2BPQXEG","POSITIVE","my dell venue pro 8 64 gb"
"AN44DL2BPQXEG","POSITIVE","the memory"
"AN44DL2BPQXEG","POSITIVE","128 gb"
"AN44DL2BPQXEG","POSITIVE","great shipping"
"A2N07667BLEYCG","POSITIVE","works"
"A2N07667BLEYCG","POSITIVE","no problem"
"A2N07667BLEYCG","POSITIVE","formatting or anything"
"A2N07667BLEYCG","POSITIVE","class 10"
"A2N07667BLEYCG","POSITIVE","advertised"
"A2N07667BLEYCG","POSITIVE","a bunch"
"A3NGABXDIB0POU","POSITIVE","works"
"A1OTC0E0KG0TYH","MIXED","no problem"
"A1OTC0E0KG0TYH","MIXED","my samsung note 10.1"
"A1OTC0E0KG0TYH","MIXED","a little"
"A1OTC0E0KG0TYH","MIXED","micro sd cards"
"A1MPTOCYQWUWT1","POSITIVE","my airport boredom"
"A1MPTOCYQWUWT1","POSITIVE","collection"
"A2NYSDO4SQMGE8","POSITIVE","works"
"A2MD1579QXSDDO","MIXED","the only thing"
"A2MD1579QXSDDO","MIXED","the u1"
"A2MD1579QXSDDO","MIXED","model"
"A2MD1579QXSDDO","MIXED","slower bins"
"A26YHXZD5UFPVQ","POSITIVE","my phone"
"A26YHXZD5UFPVQ","POSITIVE","a beat"
"A26YHXZD5UFPVQ","POSITIVE","file transfers"
"A26YHXZD5UFPVQ","POSITIVE","any corruption issues"
"A26YHXZD5UFPVQ","POSITIVE","memory"
"A26YHXZD5UFPVQ","POSITIVE","issues"
"A26YHXZD5UFPVQ","POSITIVE","the sandisk brand"
"A26YHXZD5UFPVQ","POSITIVE","great card"
"A26YHXZD5UFPVQ","POSITIVE","your precious files"
"A26YHXZD5UFPVQ","POSITIVE","a slightly cheaper piece"
"A26YHXZD5UFPVQ","POSITIVE","crap"
"A26YHXZD5UFPVQ","POSITIVE","the extra couple bucks"
"A26YHXZD5UFPVQ","POSITIVE","a trusted product"
"A26YHXZD5UFPVQ","POSITIVE","good qa"
"A1W35U95LIJ5LY","POSITIVE","this card"
"A1W35U95LIJ5LY","POSITIVE","the same time"
"A1W35U95LIJ5LY","POSITIVE","micro size"
"A1W35U95LIJ5LY","POSITIVE","high capacity"
"A1W35U95LIJ5LY","POSITIVE","my goprc hero 3"
