DayDiff,Entities,Helpful,HelpfulYes,KeyPhrases,ProductID,Rating,ReviewID,ReviewText,ReviewTime,ReviewerName,Sentiment,SentimentScore_Mixed,SentimentScore_Negative,SentimentScore_Neutral,SentimentScore_Positive,Summary,TotalVote,UnixReviewTime
576,"['SanDisk', 'SanDisk', 'every penny']","[0, 0]",0,"['SanDisk', 'SanDisk products', 'every penny', 'product and quality', 'this product']",B007WTAJTO,5,ATSVUBE2115N1,SanDisk never disappoints. As always SanDisk products are worth every penny. Nice product and quality and works great. I recommend this product to everyone.,11-05-2013,Aaron Madden,POSITIVE,1.590237661730498e-05,3.224694955861196e-05,0.00011698072194121778,0.9998347759246826,Never disappoints,0,1383609600
482,"['gopro', 'hero 3']","[0, 0]",0,"['my gopro hero', '3', 'Works', 'Customer service']",F007WTAJTQ,5,A2SWYWOZ7VARPC,I got this for my gopro hero 3. Works great and reads/ writes fast. Customer service was also awesome as well.,13-08-2013,Lacey,POSITIVE,3.243284663767554e-05,3.1247884180629626e-05,0.00012030503421556205,0.9998161196708679,Works Great! Perfect for GoPros,0,1376352000
491,['Galaxy S3'],"[0, 0]",0,"['this card', 'my Galaxy S3', 'no problems', 'Tons-o-room', 'and more']",E007WTAJTS,5,A3PB1FI3R9V7PY,Used this card in my Galaxy S3 and have had no problems.  Tons-o-room for what ever you want and more.,04-08-2013,idjut,POSITIVE,5.6462493375875056e-05,0.0002133576781488955,0.0006368882022798061,0.9990932941436768,loads of room,0,1365379200
345,"['Dell', 'Venue Pro 8', '64 GB', '128 GB']","[0, 0]",0,"['my Dell Venue Pro 8 64 GB', 'the Memory', '128 GB', 'great shipping']",C007WTAJTP,5,AN44DL2BPQXEG,"I bought this for my Dell Venue Pro 8 64 GB so that it would boost the Memory to 128 GB.  It is super easy to use, great shipping and I got it very quickly.",28-12-2013,Cameron Guernsey,POSITIVE,0.0007120879017747939,8.526356396032497e-05,0.0006092794938012958,0.9985933899879456,Great Price! Great Product!,0,1388188800
255,['class 10'],"[0, 2]",0,"['Works', 'No problem', 'formatting or anything', 'class 10', 'advertised', 'a bunch']",C007WTAJTP,5,A2N07667BLEYCG,Works great as advertised.  No problem with formatting or anything.  Appears to be class 10 as advertised.  Thanks a bunch!,28-03-2014,Zachary A. Hart,POSITIVE,3.6032404750585556e-05,3.6990033549955115e-05,0.00031353943631984293,0.9996134638786316,Works as advertised,2,1395964800
184,['Galaxy Tab 4'],"[0, 0]",0,['Works'],F007WTAJTQ,5,A3NGABXDIB0POU,Works perfect in my Galaxy Tab 4,07-06-2014,Tactical Keychains,POSITIVE,1.073851490218658e-05,5.1647664804477245e-05,0.00040539586916565895,0.9995323419570923,Tactical Keychains Approves!,0,1404604800
338,"['Samsung', 'Note 10.1']","[0, 0]",0,"['No problem', 'my Samsung Note 10.1', 'a little', 'micro SD cards']",D007WTAJTR,4,A1OTC0E0KG0TYH,No problem here. I use it in my Samsung Note 10.1. It is a little slow writing to it but such are micro SD cards.,04-01-2014,Xpolicy,MIXED,0.8951533436775208,0.001282071229070425,0.0030174797866493464,0.10054712742567062,No Problem,0,1396310400
296,[],"[0, 0]",0,"['my airport boredom', 'collection']",F007WTAJTQ,5,A1MPTOCYQWUWT1,There is not much more you can ask for than that. I will be buying more for my airport boredom fighting collection.,15-02-2014,Lainna,POSITIVE,0.0341094471514225,0.05891115590929985,0.008858343586325645,0.8981210589408875,Came nicely packaged and just worked,0,1392422400
62,[],"[0, 0]",0,['Works'],F007WTAJTQ,5,A2NYSDO4SQMGE8,Works well in our tablets and phones,07-10-2014,PantherSpawn,POSITIVE,1.1105212252005003e-05,4.8041016270872205e-05,0.0009690855513326824,0.9989718198776245,Five Stars,0,1404950400
559,['U1'],"[0, 0]",0,"['The only thing', 'the U1', 'model', 'slower bins']",E007WTAJTS,5,A2MD1579QXSDDO,"The only thing better doesn't exist yet, just be sure to get the U1 marked model as others are slower bins.",28-05-2013,Gabriel M. Metallo,MIXED,0.7363971471786499,0.18614578247070312,0.041959624737501144,0.035497404634952545,64 GB The size of a nail,0,1369699200
415,"['Sandisk', 'couple bucks']","[0, 0]",0,"['my phone', 'a beat', 'File transfers', 'any corruption issues', 'memory', 'issues', 'the Sandisk brand', 'Great card', 'your precious files', 'a slightly cheaper piece', 'crap', 'the extra couple bucks', 'a trusted product', 'good QA']",B007WTAJTO,5,A26YHXZD5UFPVQ,I have it in my phone and it never skips a beat. File transfers are speedy and have not had any corruption issues or memory fade issues as I would expect from the Sandisk brand. Great card to own. Why entrust your precious files to a slightly cheaper piece of crap? If you lose everything can you forgive yourself for not spending the extra couple bucks on a trusted product that goes through good QA?,19-10-2013,2K1Toaster,POSITIVE,0.2789258062839508,0.07441878318786621,0.0020107312593609095,0.6446446180343628,Works well,0,1382140800
431,"['both', 'GoPrc', 'Hero 3', '1080p', '10', 'GoPro']","[0, 0]",0,"['This card', 'the same time', 'micro size', 'high capacity', 'my GoPrc Hero 3', 'Recording', '1080p', 'an issue', 'THe class 10 rating', 'the GoPro', 'its thing', 'the card', 'the high MB transfer rate']",C007WTAJTP,5,A1W35U95LIJ5LY,This card is both small and large at the same time. It's micro size but high capacity are perfect and works well with my GoPrc Hero 3. Recording in 1080p is not an issue either. THe class 10 rating allows the GoPro to do its thing and the card is able to keep up with the high MB transfer rate.,03-10-2013,"R32_GTR_N1 ""-Raines""",POSITIVE,0.0074590821750462055,0.00023748911917209625,0.011078634299337864,0.9812248349189758,PERFECT!,0,1362873600
644,['class 10'],"[0, 0]",0,"['a class 10 card', 'data', 'a while', 'the card', 'my phone', 'a good deal']",E007WTAJTS,4,AR2C4BIQQOY6I,"Even though it's a class 10 card, writing data to it still takes a while. However, the card performs well in my phone. If you can get a good deal on this, you won't be disappointed.",04-03-2013,KA,POSITIVE,0.2737315893173218,0.0013011973351240158,0.0038407184183597565,0.7211264967918396,Seems like a good card,0,1364947200
2,"['32GB', 'a week', '32GB']","[0, 0]",0,"['time', 'much memory!!!!!!', 'my 32GB', 'a week vacation', 'didnt', 'this one', 'my 32GB', 'the same brand, class and speed']",E007WTAJTS,5,A1SJCQKVGSHTZ4,"On time, so much memory!!!!!!  I used my 32GB on a week vacation and didnt even fill it up.  I'll use this one next, but my 32GB is the same brand, class and speed.",06-12-2014,...,POSITIVE,0.008815265260636806,0.017829785123467445,0.007144690025597811,0.9662101864814758,arrived fast!,0,1402531200
373,[],"[0, 0]",0,"['Lots', 'room', 'enough speed and', 'the ride', 'No loss', 'data']",E007WTAJTS,5,AME4BC0Z69SYV,"Lots of room, enough speed and everything that I need portable is going along for the ride. No loss of data for me.",30-11-2013,"Jack Lynch ""Jack Lynch""",POSITIVE,7.784767512930557e-05,0.0002207094948971644,0.0016043250216171145,0.9980971217155457,No loss of data for me,0,1385769600
160,"['android', 'galaxy s4', 'note 3', 'UHS-1', 'five stars', 'sandisk', 'sandisk', 'extreme pro.', '85MB/s']","[0, 0]",0,"['A standard', 'high capacity mobile memory', 'Grated', 'an older android phone', 'older tablet', 'much difference', 'a modern device', 'a galaxy s4', '3', 'equivalent mobile device', 'the difference', 'data transfer and access', 'your device', 'modern phones', 'a UHS-1 memory card', 'The only reason', 'this product', 'five stars', 'a sandisk', 'a sandisk extreme pro.', 'EXTREMELY specific needs', '85MB/s transfer speeds', 'a mobile device', 'movies, music and apps', 'this one']",E007WTAJTS,4,A6TBXL1JJXNMT,"A standard when it comes to high capacity mobile memory.  Grated, if you have an older android phone, or older tablet, you probably won't see much difference.  But if you have a modern device like a galaxy s4, or note 3, or equivalent mobile device, you'll definitely notice the difference in data transfer and access in your device.  For modern phones, a UHS-1 memory card is a must.  The only reason I didn't give this product five stars is because it's not a sandisk extreme, or a sandisk extreme pro.  But then again, you must have EXTREMELY specific needs to want to get 85MB/s transfer speeds on a mobile device.  For movies, music and apps, this one is more that adequate.",01-07-2014,ian,MIXED,0.5869613885879517,0.0063010030426084995,0.011716946959495544,0.39502060413360596,Exceptional Memory,0,1389052800
354,"['4gb', '20gb']","[0, 0]",0,"['my mini MP3 player', 'plinking songs', 'my 4gb player', 'a 20gb player']",D007WTAJTR,5,A3V7JQUU5J1GRS,Using this with my mini MP3 player and plinking songs onto it worked flawlessly.  Now my 4gb player is a 20gb player.,19-12-2013,Failtelorn,POSITIVE,0.006950477138161659,0.006785291247069836,0.0006568581447936594,0.985607385635376,Exactly as advertised,0,1387411200
550,"['Samsung', 'Galaxy S4', 'a second']","[0, 0]",0,"['Perfect card', 'my Samsung Galaxy S4', 'its fast', 'no delay', 'pictures/video writing', 'a second', 'hand']",C007WTAJTP,5,A6BJWBPA4P2S4,"Perfect card.  I have it in my Samsung Galaxy S4 and its fast.  no delay in pictures/video writing, and I think I may get a second just to keep on hand.",06-06-2013,CaffeinatedCajun,POSITIVE,2.7125444830744527e-05,4.222636925987899e-05,0.0001232092035934329,0.9998075366020203,Quick read/write speeds,0,1370476800
259,"['HTC', 'Rezound', '64GB', 'Sandisk']","[1, 1]",1,"['Works', 'a HTC Rezound', 'short', 'space', 'a 64GB Sandisk', 'no issues']",B007WTAJTO,5,A2CYJO155QP33S,"Works in a HTC Rezound.  Was running short of space on a 64GB Sandisk so I ordered this when it came out, fast and no issues.",24-03-2014,4evryoung,POSITIVE,0.027917074039578438,0.0036099711433053017,0.01415665727108717,0.954316258430481,Loads of room,1,1395619200
221,['gopro'],"[0, 0]",0,"['my gopro', 'a massive amount', 'video', 'No problems']",B007WTAJTO,5,A2315F2F0V99I0,Used in my gopro. it holds a massive amount of video. No problems with it. It does what it is supposed to.,01-05-2014,babygorilla,POSITIVE,0.0001250235945917666,0.00012192074791528285,0.0008557719993405044,0.9988971948623657,It's a memory card,0,1388880000
715,[],"[0, 0]",0,"['the higher capacity', 'a bit', 'the earlier versions', 'the paint']",B007WTAJTO,4,A2FII3I2MBMUIA,it works as expected. I should have sprung for the higher capacity.  I think its made a bit cheesier than the earlier versions; the paint looks not as clean as before,23-12-2012,1K3,MIXED,0.9564818739891052,0.03164108842611313,0.0005080594564788043,0.011369030922651291,nothing to really say....,0,1356220800
127,['Sandisk'],"[0, 0]",0,"['an SD card', 'an SD card', 'performance', 'expectations', 'good luck']",D007WTAJTR,5,A85ZIIDB427XP,Not much else to say - an SD card is an SD card - performance met expectations - have had good luck with Sandisk,03-08-2014,"Y-Not ""John""",MIXED,0.7255225777626038,0.04501489922404289,0.019702360033988953,0.20976020395755768,Good Price,0,1394236800
724,"['amazon', 'black friday', '17$', 'Galaxy S3']","[1, 1]",1,"['the amazon litening deal', 'black friday', '17$', 'the best and fastest card money', 'packaging', 'my Galaxy S3', 'Highly']",D007WTAJTR,5,AURSNOUY8QG32,So I got this during the amazon litening deal during black friday for 17$! It is the best and fastest card money can buy. It came in very easy to open packaging. I put it into my Galaxy S3 and was good to go. Highly recommend.,14-12-2012,Yevgeniy P.,POSITIVE,5.055347628513118e-06,3.7084202631376684e-05,0.00022228463785722852,0.9997355341911316,Best Micro SD,1,1355443200
626,"['about four months', 'Android', '32gb', 'class 4', '23.022 MB/', '4.460 MB/', '512KB', '22.387 MB/', '512KB', '3.144 MB', '4KB', '3.414 MB/s', '833.5', '4KB', '1.231 MB/s', '300.5 IOPS', '4KB', '32', '3.309 MB/s', '807.8 IOPS', '4KB', '32', '0.993 MB/s', '242.4 IOPS', '32gb', 'class 10', '41.492 MB/', '15.653 MB/', '512KB', '43.380 MB/', '512KB', '17.685 MB/', '4KB', '4.696 MB/s', '1146.5', '4KB', '1.595 MB/s', '389.4 IOPS', '4KB', '32', '4.859 MB/s', '1186.2 IOPS', '4KB', '32', '1.334 MB/s', '325.6 IOPS']","[1, 1]",1,"['the fastest microSD card', 'about four months', 'my Android phone', 'my phone', 'the card', 'the phone', 'any reader', 'it.The test results', 'my older but still functional 32gb class', '4 sandisk', 'Sequential Read', '23.022 MB', 'sSequential Write', '4.460 MB', 'sRandom Read 512KB', '22.387 MB', 'sRandom Write 512KB', '3.144 MB', 'sRandom Read 4KB', 'QD=', '1', '3.414 MB/s', '[  833.5 IOPS]Random Write 4KB', 'QD=1', '1.231 MB/s [  300.5 IOPS]Random Read 4KB', 'QD=32', '3.309 MB/s', '[  807.8 IOPS]Random Write 4KB', 'QD=32', '0.993 MB/s', '[  242.4 IOPS]', 'this product', '32gb class 10 sandisk', 'Sequential Read', '41.492 MB/', 'sSequential Write', '15.653 MB/', 'sRandom Read 512KB', '43.380 MB/', 'sRandom Write 512KB', '17.685 MB/', 'sRandom Read', '4KB', 'QD=', '1', '4.696 MB/s [  1146.5 IOPS]Random Write', '4KB', 'QD=1', '1.595 MB/s', '[  389.4 IOPS]Random Read', '4KB', 'QD=32', '4.859 MB/s [  1186.2 IOPS]Random Write', '4KB', 'QD', '32', '1.334']",D007WTAJTR,1,A3DJS9HZ1FPANU,"This was the fastest microSD card I have tested, unfortunately it died after about four months of use in my Android phone. At first my phone would randomly say the card had been removed, then eventually neither the phone nor any reader I had could access it.The test results from my older but still functional 32gb class 4 sandisk:Sequential Read :  23.022 MB/sSequential Write :  4.460 MB/sRandom Read 512KB :  22.387 MB/sRandom Write 512KB :  3.144 MB/sRandom Read 4KB (QD=1) :  3.414 MB/s [  833.5 IOPS]Random Write 4KB (QD=1) :  1.231 MB/s [  300.5 IOPS]Random Read 4KB (QD=32) :  3.309 MB/s [  807.8 IOPS]Random Write 4KB (QD=32) :  0.993 MB/s [  242.4 IOPS]Compared to this product, 32gb class 10 sandisk:Sequential Read :  41.492 MB/sSequential Write :  15.653 MB/sRandom Read 512KB :  43.380 MB/sRandom Write 512KB :  17.685 MB/sRandom Read 4KB (QD=1) :  4.696 MB/s [  1146.5 IOPS]Random Write 4KB (QD=1) :  1.595 MB/s [  389.4 IOPS]Random Read 4KB (QD=32) :  4.859 MB/s [  1186.2 IOPS]Random Write 4KB (QD=32) :  1.334 MB/s [  325.6 IOPS]",22-03-2013,Zach S.,MIXED,0.9072085022926331,0.07185056805610657,0.005199911072850227,0.01574094220995903,Fast but short-lived,1,1363910400
343,"['Mobius', '1080P', 'daily', 'SanDisk', 'SanDisk', 'Ultra 32 GB MicroSDHC C10/UHS1', 'Card']","[0, 0]",0,"['a Mobius Action Camera 1080P HD Mini Sports Cam/dash cam', 'the opportunity', 'failure or problems', 'Speed and reliability', 'The adapter', 'several other SanDisk products', 'SD cards', 'thumb drives', 'an SSD', 'the SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card', 'any issues']",C007WTAJTP,5,A2ZMOCCPJWCIV5,"This is being used in a Mobius Action Camera 1080P HD Mini Sports Cam/dash cam daily so the opportunity for failure or problems would be readily apparent.  It has really delivered as promised.  Speed and reliability are great.  The adapter works perfectly as well.  I have several other SanDisk products including SD cards, thumb drives and an SSD and all have been terrific.So far I can highly recommend the SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card. I will post again if any issues arise.",30-12-2013,"R. Adams ""RSA""",POSITIVE,0.00019594664627220482,6.551708065671846e-05,0.0012260964140295982,0.9985124468803406,Flawless So Far,0,1388361600
514,['SanDisk'],"[0, 0]",0,"['Quick shipment', 'product', 'adapter', 'SanDisk', 'a great product', 'quality item']",F007WTAJTQ,5,A3Q6B94A2DMWRW,"Quick shipment, product as described.  Comes with adapter which will come in handy.  SanDisk is a great product, it usually delivers quality item.",12-07-2013,OB,POSITIVE,4.4385971705196425e-05,1.4137406651570927e-05,0.0005166913033463061,0.9994248151779175,QUICK SHIPMENT,0,1386374400
355,"['SanDisk', 'ultra 32', 'GB', 'MicroSDHC Class 10', 'SanDisk', 'Ultra', 'Class10', 'Ultra Class10', '32GB', '29,71GB', 'Asus']","[0, 0]",0,"['some new SD cards', 'my new tablets', 'the SanDisk ultra 32 GB MicroSDHC Class 10', 'the almost same price SanDisk Ultra', 'The Ultra Class10', 'the difference', 'large files', 'procedures', 'camera', 'smart phone', 'tablet', 'The price', 'Only drawback', 'the recognized capacity', '32GB', '29,71GB', 'my Asus Memo Pad', 'this Micro SD']",E007WTAJTS,5,A34CI61G7G5TPZ,"I needed some new SD cards for my new tablets. After researching I bought the SanDisk ultra 32 GB MicroSDHC Class 10. It is way better than the almost same price SanDisk Ultra without Class10!! The Ultra Class10 is lightning fast. you can see the difference when you copy large files, you will note that read and write procedures are much faster, whether you use it in camera, smart phone or tablet. The price is also ok. Only drawback I noted was that the recognized capacity is not 32GB but 29,71GB in my Asus Memo Pad. Other than that I am extremly pleased with this Micro SD.",18-12-2013,Hans,MIXED,0.7699673771858215,0.012456507422029972,0.005430442281067371,0.21214577555656433,Lightning fast micro SD card,0,1387324800
280,['gopro'],"[0, 0]",0,"['plenty', 'memory', 'my gopro', 'haha', 'your phone/device']",F007WTAJTQ,5,A27MR2K55DJUFK,"plenty of memory for my gopro, durable, and small enough to lose haha... make sure your phone/device can handle it",03-03-2014,Nate,POSITIVE,0.0038693395908921957,0.00173224660102278,0.038679637014865875,0.9557188153266907,Yes,0,1393804800
754,"['sandisk', '32 gig', 'class', '10)', '32 gig', '22MB', '8.5.my', 'sandisk', '32MB', '6.5', '8.5', '10MB', '12MB', 'sandisk', 'class (10)', 'amazon']","[0, 1]",0,"['some tests', 'a generic memory card', 'this sandisk i', 'the 32 gig class', '10', 'card.i', 'original packaging', 'original packaging', 'this card', 'the following reasons', 'these tests', 'the sd card ports', 'my pc.my generic class', '6', '32 gig card', 'upload speed', '22MB', 'a transfer speed', '8.5.my sandisk', 'an upload speed', '32MB', 'a transfer speed', '6.5', 'maybe 8.5', 'im', 'speed', 'the transfer speed', 'least 10MB', '12MB', 'sandisk', 'their classifications', 'the deal', 'the no classification', 'this sd card', 'i dont', 'class', '10', 'this card....amazon', 'this back']",E007WTAJTS,1,A3QB2B903UM7W2,"after doing some tests between a generic memory card and this sandisk i am very disappointed. i bought the 32 gig class (10) card.i swore i picked ""original packaging"" but it was shipped with out original packaging... i will be returning this card for the following reasons:these tests were done using the sd card ports on my pc.my generic class (6) 32 gig card has upload speed of 22MB (write) and a transfer speed of 8.5.my sandisk i just bought, it has an upload speed peaking at 32MB (write) and a transfer speed of 6.5 to maybe 8.5 if im lucky.the write speed is ok, but why is the transfer speed so much more low. why isnt it at least 10MB if not 12MB if sandisk is typically so modest in their classifications?and whats the deal with the no classification marking on this sd card... i dont see class (10) anywhere on this card....amazon you will be getting this back!",14-11-2012,-----,NEGATIVE,0.1896039992570877,0.8022977113723755,0.0019116215407848358,0.006186706013977528,very disappointed,1,1352851200
576,"['Samsung', 'Galaxy Note 3', '96GB']","[0, 0]",0,"['Works', 'my Samsung Galaxy', '3', '96GB total memory', 'The price']",B007WTAJTO,5,A10938QNO7IYIB,Works great with my Samsung Galaxy Note 3. Now I have 96GB total memory! Awesome! The price was quite good too,11-05-2013,"Ulises Bocchio ""Ulises Bocchio""",POSITIVE,3.2362724596168846e-05,3.1384657631861046e-05,0.00016448413953185081,0.999771773815155,Awesome!,0,1383609600
216,"['128 GB', '20-40GB']","[0, 0]",0,"['a Micro SD card', '128 GB', '20-40GB virtual machine files', 'quite a while', 'SSD speeds', 'a much-needed additional storage', 'my tablet']",B007WTAJTO,5,A3BGCHFP0ZSZJR,"It's a Micro SD card, it's 128 GB (which is amazing), and that's just about all I can say...  I do wish it was faster, because I've put 20-40GB virtual machine files on it and it took quite a while for them to copy.  I guess I'm used to SSD speeds.  But anyway, it adds a much-needed additional storage to my tablet.",06-05-2014,tamathumper,POSITIVE,0.46153607964515686,0.003084722440689802,0.0013968897983431816,0.5339823365211487,What can I say?,0,1401926400
661,"['GoPro', 'Hero3', 'over 2 hours']","[0, 0]",0,"['my new GoPro Hero3 Black edition', 'a hitch', 'the highest setting', '2 hours', 'recording time', 'the price', 'Gb']",E007WTAJTS,5,ALG4MGOY96EW1,"I got this for my new GoPro Hero3 Black edition and it has worked without a hitch.  Even in the highest setting I get over 2 hours of recording time, and the price per Gb was extremely reasonable.",15-02-2013,H. A.,POSITIVE,0.0004565456765703857,0.0006898895371705294,0.00022192044707480818,0.9986316561698914,Works well in GoPro,0,1360886400
576,[],"[0, 0]",0,"['Whats', 'this brand', 'cards and drives']",D007WTAJTR,4,A1HJCD42IQQTZA,Whats not to like? It is what it is. I always buy this brand of cards and drives. They have never failed me.,11-05-2013,"Mad Don ""maddon""",POSITIVE,0.0002015598729485646,0.0005914673092775047,0.0052424147725105286,0.9939644932746887,Trusted name in storage,0,1383609600
645,"['apple', 'class 10', '64gb', '16gb', 'every single one', '64gb', '16gb', 'a year']","[0, 0]",0,"['the reason', 'non-apple products', 'memory', 'microsd', ""These class 10 Sandisks'"", '64gb to 16gb', 'every single one', 'the 64gb', 'months', 'no issues', 'The 16gb', 'a year', 'its great', 'this product']",D007WTAJTR,5,A1FQFDCXTGY1PU,This is the reason why I love non-apple products. You can increase memory with microsd's and its so much cheaper. These class 10 Sandisks' are amazing. I've bought several from 64gb to 16gb and every single one has lasted. I've had the 64gb for months now and I have no issues. The 16gb I've had for a year and its great. I would highly recommend this product.,03-03-2013,VuKu the GreaT,POSITIVE,1.2087028153473511e-05,0.0001162914268206805,7.211408228613436e-05,0.9997995495796204,Great price to increase your memory 10fold.,0,1362268800
588,"['Samsung', 'Galaxy S3', 'Tab2']","[0, 0]",0,"['No issues', 'utttingthis', 'my Samsung Galaxy S3', 'my Tab2', 'another one']",F007WTAJTQ,5,A2CQYRZX4D88VF,No issues at all. I ended up utttingthis in my Samsung Galaxy S3 instead of my Tab2 like I had originally planned. I will be ordering another one soon.,29-04-2013,Natasha S.,POSITIVE,4.030669151688926e-05,0.00019113713642582297,0.000428591767558828,0.9993399977684021,good price and fast shipping,0,1367193600
238,"['Samsung', 'Galaxy S4.I', 'SanDisk', 'DroidX', '32GB']","[0, 0]",0,"['Works', 'my Samsung Galaxy S4.I', 'a SanDisk card', 'my DroidX', 'some bad experiences', 'another manufacturer', '32GB micro-SD card', 'out.Beware imitation cards']",F007WTAJTQ,5,AE16WAPPF7GUA,"Works great in my Samsung Galaxy S4.I also use a SanDisk card in my DroidX, after some bad experiences with another manufacturer's 32GB micro-SD card that occasionally flaked out.Beware imitation cards that may look almost identical.",14-04-2014,N2,MIXED,0.7448060512542725,0.021242856979370117,0.010911925695836544,0.2230391949415207,SanDisk is the standard!,0,1397433600
66,"['GoPro', 'Hero 3+', 'every']","[0, 0]",0,"['Works', 'GoPro Hero 3+', 'Super', 'plenty', 'storage capacity', 'video', 'every outdoor activity']",B007WTAJTO,5,A3P44R23V3GEC1,Works great in GoPro Hero 3+. Super fast and gives plenty of storage capacity to video every outdoor activity I need.,03-10-2014,backpacker15,POSITIVE,1.229582449013833e-05,2.1184865545365028e-05,0.00039101956645026803,0.9995754361152649,For GoPro,0,1394409600
410,"['Le Mans', 'SanDisk']","[0, 0]",0,"['several devices', 'micro cards', 'anticipation', 'the future', 'Most items', 'a good price', 'cameras and recording gear', 'a trip', 'a day', 'Le Mans', 'batteries and spares and chargers.So', 'a problem', 'SanDisk', 'a trip', 'my destination', 'a bit', 'question', 'this point']",D007WTAJTR,4,AI43VKPN5NF7D,"I have several devices that use micro cards, so I buy these in anticipation of needs in the future. So I am not going to test this to see if it works when I get this. Most items I buy at a good price. Now if I am loading up cameras and recording gear for a trip or maybe a day at Le Mans. I will check them before I travel, as I check batteries and spares and chargers.So far I have not had a problem with SanDisk, I am gearing up for a trip, my destination is a bit in question at this point.",24-10-2013,"Edd Anderson ""ezduzed""",POSITIVE,0.1158246397972107,0.01932949386537075,0.09745164960622787,0.7673943042755127,SanDisk is a name I trust,0,1382572800
269,"['64GB', 'GoPro 3+']","[0, 0]",0,"['flash media sales', 'SD card', 'various sizes', 'the 64GB size', 'my GoPro 3+', 'no issues', 'the speed', 'The price/GB', 'all this', 'No complaints']",F007WTAJTQ,5,AQMVGSF0LQDHB,I wait for flash media sales to purchase SD card (various sizes).  I got the 64GB size for my GoPro 3+ and it works great.  I see no issues with the speed.  The price/GB was great on these.  Best of all this has been completely reliable for me.  No complaints whatsoever.,14-03-2014,S. Albert,POSITIVE,0.00010800026939250529,7.251230999827385e-05,0.0007104703108780086,0.9991089701652527,"Fast, Reliable, Decently Priced",0,1394755200
293,"['Dell', 'Venue 11 Pro']","[0, 0]",0,"['my Dell Venue 11 Pro', 'extra storage space', 'the card holder', 'my tablet', 'the memory card', 'the tablet', 'Read/write time', 'the SSD drive', 'my tablet', 'No complaints']",F007WTAJTQ,5,A3KA9JAZERWWGO,"Added this to my Dell Venue 11 Pro for extra storage space.  I popped the card holder out of my tablet, inserted the memory card and the tablet recognized it right away.  Read/write time is as fast as the SSD drive in my tablet.  No complaints here!!",18-02-2014,Mack-SS-Seattle,POSITIVE,2.7502635930432007e-05,8.454652561340481e-05,0.003024874720722437,0.9968631267547607,Works great,0,1392681600
503,[],"[0, 0]",0,"['a really nice support', 'memory', 'any device', 'space']",E007WTAJTS,5,A3FK2YRIOBT9QW,Adds a really nice support of memory for any device. I enjoy not worrying about running out of space now.,23-07-2013,JABthat20,POSITIVE,3.671066588140093e-05,4.0323582652490586e-05,0.0004072666051797569,0.9995157718658447,Great,0,1374537600
726,"['months', '64gb', 'SanDisk']","[0, 0]",0,"['Transfer speeds', 'advertising', 'The card', 'months', 'Great product', 'a 64gb.....', 'which company']",C007WTAJTP,5,A3S81Y50UL7UZV,"Transfer speeds are consistent with advertising. The card works, and has worked for months now. Great product. Now I need a 64gb..... At least I know which company to go with, SanDisk.",12-12-2012,yon may,POSITIVE,0.11994021385908127,0.0025675140786916018,0.0015990936663001776,0.8758931159973145,"good memory card, good price.",0,1355270400
912,[],"[0, 0]",0,"['my music', 'my phone', 'The little card', 'the price']",C007WTAJTP,5,A3RUY3TH5FNNDK,How cool it is to be able to put ALL of my music on my phone! The little card works just fine and the price is reasonalble,09-06-2012,"Radical Technoid ""We know we're right, we hav...",POSITIVE,0.00018235498282592744,0.00013153690088074654,0.00013711434439755976,0.9995489716529846,excellent as expected,0,1346889600
600,"['Sandisk', 'Lumia 820']","[0, 0]",0,"['Sandisk', 'the quality', 'product', 'my Lumia 820']",D007WTAJTR,5,ARYHQ16DV5B9Q,I am familiar with Sandisk and the quality of product is obvious to me because it installed in my Lumia 820 and it works great.,17-04-2013,"Wayne B. Hodges ""WBH""",POSITIVE,0.0005055508227087557,0.0002899050305131823,0.0009217355400323868,0.998282790184021,MicroSD right,0,1366156800
325,['Galaxy S4'],"[0, 0]",0,"['any other SD card', 'ultra fast speeds', 'any thing', 'this guy', 'a Galaxy S4']",C007WTAJTP,4,AZ7N0TLPDP156,Well works just like any other SD card I don;t see ultra fast speeds or any thing. I shoved this guy into a Galaxy S4 and it works fine!,17-01-2014,"Radiskull ""Radiskull""",POSITIVE,0.004100716672837734,0.0035008983686566353,0.0011687721125781536,0.9912295341491699,Works fine,0,1389916800
311,"['SanDisk', 'Samsung', '#34', '#34']","[0, 0]",0,"['many SanDisk memory cards', 'the years', 'This one', 'all the others', 'a Samsung Tablet', 'speed', 'an issue', 'storage', 'quite the gem', '34', '&#34']",B007WTAJTO,5,A2QB5EM08KTI1G,"I've used many SanDisk memory cards over the years.  This one ranks way up there just like all the others.  I am using it in a Samsung Tablet and it does all I want it to do.  I cannot comment on speed, since that isn't an issue to me.  For storage this is quite the gem.  And I bought it &#34;pretty cheap&#34;.",31-01-2014,Umpire.20,POSITIVE,0.000959285069257021,0.0002790246799122542,0.00025742370053194463,0.9985042810440063,Another Quality Product from SanDisk,0,1391126400
